date,team,acquired,relinquished,notes,url,il_type,injury_type,injury_loc
2020-08-31,Mets,,J.D. Davis,hip injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32125,DTD,['injury'],['hip']
2020-08-31,Red Sox,,Julio Martinez / J.D. Martinez,hand injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32125,DTD,['injury'],['hand']
2020-08-31,Red Sox,,Julio Martinez / J.D. Martinez,hand injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32125,DTD,['injury'],['hand']
2020-08-31,Red Sox,,Julio Martinez / J.D. Martinez,hand injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32125,DTD,['injury'],['hand']
2020-09-01,Mets,J.D. Davis,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32125,,,
2020-09-04,Nationals,,Juan Soto (Jose),left elbow injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32175,DTD,['injury'],['left elbow']
2020-09-02,Nationals,,(Luis) Javier Guerra / Javy Guerra,placed on 10-day IL with strained left hamstring,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32150,10-day IL,['strained'],['left hamstring']
2020-09-02,Red Sox,,Kyle Hart (Patrick),placed on 10-day IL with left hip impingement,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32150,10-day IL,['impingement'],['left hip']
2020-09-02,Red Sox,Julio Martinez / J.D. Martinez,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32150,,,
2020-09-02,Red Sox,Julio Martinez / J.D. Martinez,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32150,,,
2020-09-02,Red Sox,Julio Martinez / J.D. Martinez,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32150,,,
2020-09-05,Cardinals,,Kwang-hyun Kim / Kwang Hyun Kim,placed on 10-day IL with kidney ailment,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32200,10-day IL,['kidney ailment'],[]
2020-09-05,Cardinals,,Kwang-hyun Kim / Kwang Hyun Kim,placed on 10-day IL with kidney ailment,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32200,10-day IL,['kidney ailment'],[]
2020-09-06,Twins,,Nelson Cruz (Ramon),hip injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32250,DTD,['injury'],['hip']
2020-09-08,Nationals,Juan Soto (Jose),,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32275,,,
2020-09-08,Twins,Nelson Cruz (Ramon),,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32275,,,
2020-09-08,Braves,Jacob Webb (Lawrence),,activated from 60-day IL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32300,,,
2020-09-09,Blue Jays,,Ryan Tellez / Rowdy Tellez,placed on 10-day IL with strained right knee,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32300,10-day IL,['strained'],['right knee']
2020-09-09,Blue Jays,,Ryan Tellez / Rowdy Tellez,placed on 10-day IL with strained right knee,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32300,10-day IL,['strained'],['right knee']
2020-09-10,Rays,,Cody Reed (Austin),placed on 10-day IL with laceration/irritation in left pinky finger,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32325,10-day IL,['laceration/'],['left pinky finger']
2020-09-10,Giants,Todd Smyly / Drew Smyly,,activated from 10-day IL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32325,,,
2020-09-10,Giants,Todd Smyly / Drew Smyly,,activated from 10-day IL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32325,,,
2020-09-11,Mariners,,Shedric Long Jr. / Shed Long Jr.,placed on 10-day IL with stress fracture in right shin,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32350,10-day IL,['stress fracture'],['right shin']
2020-09-11,Mariners,,Shedric Long Jr. / Shed Long Jr.,placed on 10-day IL with stress fracture in right shin,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32350,10-day IL,['stress fracture'],['right shin']
2020-09-11,Mariners,,Shedric Long Jr. / Shed Long Jr.,placed on 10-day IL with stress fracture in right shin,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32350,10-day IL,['stress fracture'],['right shin']
2020-09-11,Mariners,,Shedric Long Jr. / Shed Long Jr.,placed on 10-day IL with stress fracture in right shin,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32350,10-day IL,['stress fracture'],['right shin']
2020-09-13,Astros,,Yulieski Gurriel / Yuli Gurriel,hand injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32375,DTD,['injury'],['hand']
2020-09-13,Astros,,Yulieski Gurriel / Yuli Gurriel,hand injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32375,DTD,['injury'],['hand']
2020-09-13,Astros,,Yulieski Gurriel / Yuli Gurriel,hand injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32375,DTD,['injury'],['hand']
2020-09-13,Astros,,Yulieski Gurriel / Yuli Gurriel,hand injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32375,DTD,['injury'],['hand']
2020-09-13,Astros,,Yulieski Gurriel / Yuli Gurriel,hand injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32375,DTD,['injury'],['hand']
2020-09-13,Phillies,,J.T. Realmuto,hip injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32400,DTD,['injury'],['hip']
2020-09-14,Athletics,,A.J. Puk,transferred to 60-day IL with strained left shoulder,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32400,60-day IL,['strained'],['left shoulder']
2020-09-14,Cardinals,Kwang-hyun Kim / Kwang Hyun Kim,,activated from 10-day IL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32425,,,
2020-09-14,Cardinals,Kwang-hyun Kim / Kwang Hyun Kim,,activated from 10-day IL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32425,,,
2020-09-15,Astros,Yulieski Gurriel / Yuli Gurriel,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32425,,,
2020-09-15,Astros,Yulieski Gurriel / Yuli Gurriel,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32425,,,
2020-09-15,Astros,Yulieski Gurriel / Yuli Gurriel,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32425,,,
2020-09-15,Astros,Yulieski Gurriel / Yuli Gurriel,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32425,,,
2020-09-15,Astros,Yulieski Gurriel / Yuli Gurriel,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32425,,,
2020-09-15,Rays,,Ji Man Choi / Ji-Man Choi,placed on 10-day IL with strained left hamstring,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32425,10-day IL,['strained'],['left hamstring']
2020-09-15,Rays,,Ji Man Choi / Ji-Man Choi,placed on 10-day IL with strained left hamstring,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32425,10-day IL,['strained'],['left hamstring']
2020-09-15,Red Sox,,Kyle Hart (Patrick),transferred to 60-day IL with left hip impingement,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32425,60-day IL,['impingement'],['left hip']
2020-09-15,Yankees,Giancarlo Stanton / Mike Stanton (c),,activated from 10-day IL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32450,,,
2020-09-15,Yankees,Giancarlo Stanton / Mike Stanton (c),,activated from 10-day IL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32450,,,
2020-09-18,Rays,,Cody Reed (Austin),transferred to 60-day IL with irritation in left pinky finger,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=32500,60-day IL,['irritation'],['left pinky finger']
